Episode 1650	Step 1344594	Time 22776.65	Epsilon 0.01	Reward 2385.0
Episode 1651	Step 1344892	Time 22781.37	Epsilon 0.01	Reward 2543.0
Episode 1652	Step 1345196	Time 22786.16	Epsilon 0.01	Reward 2410.0
Episode 1653	Step 1345502	Time 22794.23	Epsilon 0.01	Reward 2522.0
Episode 1654	Step 1345773	Time 22798.49	Epsilon 0.01	Reward 2147.0
Episode 1655	Step 1346070	Time 22803.12	Epsilon 0.01	Reward 2539.0
Episode 1656	Step 1350279	Time 22874.25	Epsilon 0.01	Reward 2888.0
Episode 1657	Step 1350583	Time 22878.98	Epsilon 0.01	Reward 2357.0
Episode 1658	Step 1351047	Time 22886.25	Epsilon 0.01	Reward 3870.0
Episode 1659	Step 1351754	Time 22900.65	Epsilon 0.01	Reward 2360.0
Episode 1660	Step 1352130	Time 22906.54	Epsilon 0.01	Reward 2813.0
Episode 1661	Step 1352489	Time 22912.15	Epsilon 0.01	Reward 2774.0
Episode 1662	Step 1352870	Time 22918.08	Epsilon 0.01	Reward 2747.0
Episode 1663	Step 1353381	Time 22926.02	Epsilon 0.01	Reward 3022.0
Episode 1664	Step 1353711	Time 22931.11	Epsilon 0.01	Reward 2400.0
Episode 1665	Step 1354556	Time 22947.70	Epsilon 0.01	Reward 2548.0
Episode 1666	Step 1354834	Time 22951.98	Epsilon 0.01	Reward 2458.0
Episode 1667	Step 1355126	Time 22956.49	Epsilon 0.01	Reward 2656.0
Episode 1668	Step 1355518	Time 22962.53	Epsilon 0.01	Reward 2881.0
Episode 1669	Step 1356345	Time 22980.02	Epsilon 0.01	Reward 4324.0
Episode 1670	Step 1356761	Time 22986.39	Epsilon 0.01	Reward 3146.0
Episode 1671	Step 1357082	Time 22991.32	Epsilon 0.01	Reward 2834.0
Episode 1672	Step 1357356	Time 22995.59	Epsilon 0.01	Reward 2415.0
Episode 1673	Step 1357527	Time 22998.19	Epsilon 0.01	Reward 1583.0
Episode 1674	Step 1357878	Time 23003.61	Epsilon 0.01	Reward 2745.0
Episode 1675	Step 1358184	Time 23012.01	Epsilon 0.01	Reward 2589.0
Episode 1676	Step 1358588	Time 23018.28	Epsilon 0.01	Reward 3624.0
Episode 1677	Step 1358906	Time 23023.17	Epsilon 0.01	Reward 2665.0
Episode 1678	Step 1359603	Time 23035.11	Epsilon 0.01	Reward 4016.0
Episode 1679	Step 1359891	Time 23039.57	Epsilon 0.01	Reward 2291.0
Episode 1680	Step 1360197	Time 23047.83	Epsilon 0.01	Reward 2941.0
Episode 1681	Step 1360522	Time 23052.87	Epsilon 0.01	Reward 2793.0
Episode 1682	Step 1360719	Time 23055.92	Epsilon 0.01	Reward 1960.0
Episode 1683	Step 1360988	Time 23060.11	Epsilon 0.01	Reward 2314.0
Episode 1684	Step 1361254	Time 23064.21	Epsilon 0.01	Reward 2217.0
Episode 1685	Step 1361520	Time 23068.36	Epsilon 0.01	Reward 1696.0
Episode 1686	Step 1362029	Time 23076.14	Epsilon 0.01	Reward 2530.0
Episode 1687	Step 1362759	Time 23091.03	Epsilon 0.01	Reward 3250.0
Episode 1688	Step 1365137	Time 23130.74	Epsilon 0.01	Reward 3472.0
Episode 1689	Step 1365483	Time 23136.11	Epsilon 0.01	Reward 2810.0
Episode 1690	Step 1366196	Time 23147.04	Epsilon 0.01	Reward 3265.0
Episode 1691	Step 1366461	Time 23154.79	Epsilon 0.01	Reward 2360.0
Episode 1692	Step 1367162	Time 23165.59	Epsilon 0.01	Reward 2599.0
Episode 1693	Step 1369376	Time 23202.88	Epsilon 0.01	Reward 2494.0
Episode 1694	Step 1369760	Time 23208.86	Epsilon 0.01	Reward 3168.0
Episode 1695	Step 1370166	Time 23215.21	Epsilon 0.01	Reward 3320.0
Episode 1696	Step 1370898	Time 23230.16	Epsilon 0.01	Reward 3804.0
Episode 1697	Step 1371432	Time 23238.46	Epsilon 0.01	Reward 2987.0
Episode 1698	Step 1371994	Time 23247.10	Epsilon 0.01	Reward 3117.0
Episode 1699	Step 1372283	Time 23251.64	Epsilon 0.01	Reward 2650.0
Episode 1700	Step 1372507	Time 23255.18	Epsilon 0.01	Reward 2061.0
Episode 1701	Step 1372901	Time 23264.85	Epsilon 0.01	Reward 3160.0
Episode 1702	Step 1373381	Time 23272.29	Epsilon 0.01	Reward 2584.0
Episode 1703	Step 1373693	Time 23277.23	Epsilon 0.01	Reward 2413.0
Episode 1704	Step 1374036	Time 23282.57	Epsilon 0.01	Reward 2663.0
Episode 1705	Step 1374511	Time 23289.92	Epsilon 0.01	Reward 3258.0
Episode 1706	Step 1375019	Time 23301.35	Epsilon 0.01	Reward 2873.0
Episode 1707	Step 1375369	Time 23306.75	Epsilon 0.01	Reward 1638.0
Episode 1708	Step 1375718	Time 23312.21	Epsilon 0.01	Reward 2747.0
Episode 1709	Step 1376313	Time 23321.34	Epsilon 0.01	Reward 3340.0
Episode 1710	Step 1376648	Time 23326.52	Epsilon 0.01	Reward 2801.0
Episode 1711	Step 1376954	Time 23334.76	Epsilon 0.01	Reward 2742.0
Episode 1712	Step 1379172	Time 23372.24	Epsilon 0.01	Reward 2399.0
Episode 1713	Step 1379484	Time 23377.15	Epsilon 0.01	Reward 2641.0
Episode 1714	Step 1379939	Time 23384.19	Epsilon 0.01	Reward 2735.0
Episode 1715	Step 1380559	Time 23393.89	Epsilon 0.01	Reward 2184.0
Episode 1716	Step 1381169	Time 23406.64	Epsilon 0.01	Reward 2526.0
Episode 1717	Step 1381865	Time 23417.38	Epsilon 0.01	Reward 3173.0
Episode 1718	Step 1382337	Time 23424.68	Epsilon 0.01	Reward 2881.0
Episode 1719	Step 1384517	Time 23461.47	Epsilon 0.01	Reward 2269.0
Episode 1720	Step 1384866	Time 23466.89	Epsilon 0.01	Reward 2519.0
Episode 1721	Step 1386124	Time 23489.82	Epsilon 0.01	Reward 2059.0
Episode 1722	Step 1386511	Time 23495.76	Epsilon 0.01	Reward 2797.0
Episode 1723	Step 1388135	Time 23523.82	Epsilon 0.01	Reward 3607.0
Episode 1724	Step 1388526	Time 23529.93	Epsilon 0.01	Reward 2826.0
Episode 1725	Step 1389007	Time 23537.46	Epsilon 0.01	Reward 2607.0
Episode 1726	Step 1392607	Time 23600.74	Epsilon 0.01	Reward 4179.0
Episode 1727	Step 1393322	Time 23611.82	Epsilon 0.01	Reward 2688.0
Episode 1728	Step 1393682	Time 23617.42	Epsilon 0.01	Reward 1795.0
Episode 1729	Step 1394034	Time 23626.50	Epsilon 0.01	Reward 2594.0
Episode 1730	Step 1394564	Time 23634.70	Epsilon 0.01	Reward 2058.0
Episode 1731	Step 1394805	Time 23638.41	Epsilon 0.01	Reward 1991.0
Episode 1732	Step 1395196	Time 23644.46	Epsilon 0.01	Reward 2554.0
Episode 1733	Step 1395538	Time 23649.76	Epsilon 0.01	Reward 2196.0
Episode 1734	Step 1396376	Time 23666.33	Epsilon 0.01	Reward 3033.0
Episode 1735	Step 1398557	Time 23703.03	Epsilon 0.01	Reward 1983.0
Episode 1736	Step 1400066	Time 23729.72	Epsilon 0.01	Reward 2691.0
Episode 1737	Step 1400320	Time 23733.67	Epsilon 0.01	Reward 2299.0
Episode 1738	Step 1400712	Time 23739.69	Epsilon 0.01	Reward 1842.0
Episode 1739	Step 1405309	Time 23817.63	Epsilon 0.01	Reward 2522.0
Episode 1740	Step 1405499	Time 23820.56	Epsilon 0.01	Reward 1281.0
Episode 1741	Step 1405816	Time 23825.49	Epsilon 0.01	Reward 2633.0
Episode 1742	Step 1406265	Time 23832.45	Epsilon 0.01	Reward 3092.0
Episode 1743	Step 1406532	Time 23840.33	Epsilon 0.01	Reward 2458.0
Episode 1744	Step 1407196	Time 23850.48	Epsilon 0.01	Reward 2668.0
Episode 1745	Step 1407394	Time 23853.55	Epsilon 0.01	Reward 1856.0
Episode 1746	Step 1407665	Time 23857.76	Epsilon 0.01	Reward 2535.0
Episode 1747	Step 1410596	Time 23906.12	Epsilon 0.01	Reward 3537.0
Episode 1748	Step 1412875	Time 23947.93	Epsilon 0.01	Reward 2608.0
Episode 1749	Step 1413694	Time 23960.65	Epsilon 0.01	Reward 3649.0
Episode 1750	Step 1415948	Time 23998.21	Epsilon 0.01	Reward 1845.0
Episode 1751	Step 1416233	Time 24002.57	Epsilon 0.01	Reward 2342.0
Episode 1752	Step 1416728	Time 24010.19	Epsilon 0.01	Reward 2598.0
Episode 1753	Step 1418994	Time 24048.45	Epsilon 0.01	Reward 2391.0
Episode 1754	Step 1419487	Time 24059.51	Epsilon 0.01	Reward 3212.0
Episode 1755	Step 1419877	Time 24065.64	Epsilon 0.01	Reward 3462.0
Episode 1756	Step 1420317	Time 24072.40	Epsilon 0.01	Reward 2037.0
Episode 1757	Step 1420566	Time 24076.25	Epsilon 0.01	Reward 2373.0
Episode 1758	Step 1421473	Time 24093.73	Epsilon 0.01	Reward 2439.0
Episode 1759	Step 1421889	Time 24100.24	Epsilon 0.01	Reward 3428.0
Episode 1760	Step 1422171	Time 24104.65	Epsilon 0.01	Reward 2581.0
Episode 1761	Step 1422642	Time 24111.93	Epsilon 0.01	Reward 2641.0
Episode 1762	Step 1423099	Time 24118.98	Epsilon 0.01	Reward 2229.0
Episode 1763	Step 1423359	Time 24126.59	Epsilon 0.01	Reward 2210.0
Episode 1764	Step 1423708	Time 24132.06	Epsilon 0.01	Reward 3159.0
Episode 1765	Step 1424115	Time 24138.36	Epsilon 0.01	Reward 3256.0
Episode 1766	Step 1424402	Time 24142.79	Epsilon 0.01	Reward 2527.0
Episode 1767	Step 1426849	Time 24183.67	Epsilon 0.01	Reward 2928.0
Episode 1768	Step 1427174	Time 24188.68	Epsilon 0.01	Reward 2982.0
Episode 1769	Step 1427456	Time 24193.09	Epsilon 0.01	Reward 2570.0
Episode 1770	Step 1427792	Time 24201.89	Epsilon 0.01	Reward 3025.0
Episode 1771	Step 1428388	Time 24210.98	Epsilon 0.01	Reward 2183.0
Episode 1772	Step 1429223	Time 24223.67	Epsilon 0.01	Reward 2311.0
Episode 1773	Step 1433386	Time 24294.03	Epsilon 0.01	Reward 2270.0
Episode 1774	Step 1434253	Time 24310.94	Epsilon 0.01	Reward 1706.0
Episode 1775	Step 1434864	Time 24320.66	Epsilon 0.01	Reward 2425.0
Episode 1776	Step 1435272	Time 24326.98	Epsilon 0.01	Reward 1816.0
Episode 1777	Step 1435611	Time 24332.24	Epsilon 0.01	Reward 2966.0
Episode 1778	Step 1436062	Time 24342.95	Epsilon 0.01	Reward 3519.0
Episode 1779	Step 1438817	Time 24388.50	Epsilon 0.01	Reward 3121.0
Episode 1780	Step 1439104	Time 24392.91	Epsilon 0.01	Reward 2546.0
Episode 1781	Step 1439349	Time 24396.71	Epsilon 0.01	Reward 2367.0
Episode 1782	Step 1441899	Time 24438.92	Epsilon 0.01	Reward 2967.0
Episode 1783	Step 1442391	Time 24446.54	Epsilon 0.01	Reward 3980.0
Episode 1784	Step 1442580	Time 24453.30	Epsilon 0.01	Reward 1626.0
Episode 1785	Step 1444695	Time 24488.85	Epsilon 0.01	Reward 2796.0
Episode 1786	Step 1445100	Time 24495.08	Epsilon 0.01	Reward 3429.0
Episode 1787	Step 1445369	Time 24499.23	Epsilon 0.01	Reward 2425.0
Episode 1788	Step 1445672	Time 24503.92	Epsilon 0.01	Reward 2430.0
Episode 1789	Step 1445909	Time 24507.60	Epsilon 0.01	Reward 2253.0
Episode 1790	Step 1446836	Time 24525.29	Epsilon 0.01	Reward 2923.0
Episode 1791	Step 1449212	Time 24565.04	Epsilon 0.01	Reward 3542.0
Episode 1792	Step 1449589	Time 24570.94	Epsilon 0.01	Reward 2860.0
Episode 1793	Step 1450017	Time 24577.64	Epsilon 0.01	Reward 3456.0
Episode 1794	Step 1450327	Time 24582.55	Epsilon 0.01	Reward 2692.0
Episode 1795	Step 1450774	Time 24589.68	Epsilon 0.01	Reward 2660.0
Episode 1796	Step 1451172	Time 24599.37	Epsilon 0.01	Reward 3513.0
Episode 1797	Step 1451483	Time 24604.32	Epsilon 0.01	Reward 2913.0
Episode 1798	Step 1451856	Time 24610.11	Epsilon 0.01	Reward 2917.0
Episode 1799	Step 1452127	Time 24614.30	Epsilon 0.01	Reward 2270.0
Episode 1800	Step 1452216	Time 24615.74	Epsilon 0.01	Reward 719.0
Episode 1801	Step 1453306	Time 24635.33	Epsilon 0.01	Reward 4203.0
Episode 1802	Step 1453805	Time 24642.90	Epsilon 0.01	Reward 3583.0
Episode 1803	Step 1454062	Time 24646.87	Epsilon 0.01	Reward 2417.0
Episode 1804	Step 1454310	Time 24650.69	Epsilon 0.01	Reward 2350.0
Episode 1805	Step 1454526	Time 24654.02	Epsilon 0.01	Reward 2091.0
Episode 1806	Step 1454979	Time 24660.97	Epsilon 0.01	Reward 3040.0
Episode 1807	Step 1455509	Time 24672.69	Epsilon 0.01	Reward 3050.0
Episode 1808	Step 1455863	Time 24678.23	Epsilon 0.01	Reward 2522.0
Episode 1809	Step 1456454	Time 24687.37	Epsilon 0.01	Reward 2603.0
Episode 1810	Step 1458681	Time 24724.32	Epsilon 0.01	Reward 2497.0
Episode 1811	Step 1459110	Time 24730.93	Epsilon 0.01	Reward 3174.0
Episode 1812	Step 1459420	Time 24739.39	Epsilon 0.01	Reward 2182.0
Episode 1813	Step 1459696	Time 24743.68	Epsilon 0.01	Reward 2339.0
Episode 1814	Step 1460819	Time 24761.01	Epsilon 0.01	Reward 2890.0
Episode 1815	Step 1462902	Time 24796.11	Epsilon 0.01	Reward 2973.0
Episode 1816	Step 1464280	Time 24820.68	Epsilon 0.01	Reward 2819.0
Episode 1817	Step 1464808	Time 24828.79	Epsilon 0.01	Reward 2752.0
Episode 1818	Step 1467329	Time 24871.69	Epsilon 0.01	Reward 3522.0
Episode 1819	Step 1469606	Time 24909.60	Epsilon 0.01	Reward 3368.0
Episode 1820	Step 1471821	Time 24946.70	Epsilon 0.01	Reward 2473.0
Episode 1821	Step 1474190	Time 24986.33	Epsilon 0.01	Reward 2917.0
Episode 1822	Step 1474424	Time 24993.57	Epsilon 0.01	Reward 1927.0
Episode 1823	Step 1474640	Time 24996.91	Epsilon 0.01	Reward 2031.0
Episode 1824	Step 1475053	Time 25003.28	Epsilon 0.01	Reward 3157.0
Episode 1825	Step 1475317	Time 25007.42	Epsilon 0.01	Reward 2579.0
Episode 1826	Step 1475622	Time 25012.16	Epsilon 0.01	Reward 2925.0
Episode 1827	Step 1475933	Time 25017.00	Epsilon 0.01	Reward 2924.0
Episode 1828	Step 1477680	Time 25047.12	Epsilon 0.01	Reward 3806.0
Episode 1829	Step 1477965	Time 25051.50	Epsilon 0.01	Reward 2717.0
Episode 1830	Step 1478201	Time 25055.13	Epsilon 0.01	Reward 2201.0
Episode 1831	Step 1479702	Time 25082.71	Epsilon 0.01	Reward 3163.0
Episode 1832	Step 1481335	Time 25111.16	Epsilon 0.01	Reward 3882.0
Episode 1833	Step 1481853	Time 25119.07	Epsilon 0.01	Reward 3730.0
Episode 1834	Step 1482105	Time 25122.97	Epsilon 0.01	Reward 2343.0
Episode 1835	Step 1483299	Time 25145.70	Epsilon 0.01	Reward 3444.0
Episode 1836	Step 1484247	Time 25160.20	Epsilon 0.01	Reward 4025.0
Episode 1837	Step 1484532	Time 25164.58	Epsilon 0.01	Reward 2541.0
Episode 1838	Step 1484837	Time 25172.88	Epsilon 0.01	Reward 2787.0
Episode 1839	Step 1485122	Time 25177.32	Epsilon 0.01	Reward 2549.0
Episode 1840	Step 1487699	Time 25221.65	Epsilon 0.01	Reward 3459.0
Episode 1841	Step 1488089	Time 25227.74	Epsilon 0.01	Reward 3299.0
Episode 1842	Step 1488176	Time 25229.13	Epsilon 0.01	Reward 730.0
Episode 1843	Step 1488473	Time 25233.77	Epsilon 0.01	Reward 2716.0
Episode 1844	Step 1488903	Time 25240.52	Epsilon 0.01	Reward 3287.0
Episode 1845	Step 1489195	Time 25248.33	Epsilon 0.01	Reward 2694.0
Episode 1846	Step 1489476	Time 25252.73	Epsilon 0.01	Reward 1275.0
Episode 1847	Step 1493508	Time 25321.02	Epsilon 0.01	Reward 2297.0
Episode 1848	Step 1495804	Time 25359.69	Epsilon 0.01	Reward 3006.0
Episode 1849	Step 1496166	Time 25365.31	Epsilon 0.01	Reward 3104.0
Episode 1850	Step 1496517	Time 25370.78	Epsilon 0.01	Reward 3186.0
Episode 1851	Step 1496927	Time 25377.13	Epsilon 0.01	Reward 3429.0
Episode 1852	Step 1497250	Time 25382.14	Epsilon 0.01	Reward 2877.0
Episode 1853	Step 1499465	Time 25419.39	Epsilon 0.01	Reward 2499.0
Episode 1854	Step 1500180	Time 25435.21	Epsilon 0.01	Reward 3335.0
Episode 1855	Step 1500826	Time 25445.07	Epsilon 0.01	Reward 2975.0
Episode 1856	Step 1503082	Time 25483.03	Epsilon 0.01	Reward 3358.0
Episode 1857	Step 1503477	Time 25489.14	Epsilon 0.01	Reward 2694.0
Episode 1858	Step 1503814	Time 25498.05	Epsilon 0.01	Reward 2339.0
Episode 1859	Step 1504174	Time 25503.62	Epsilon 0.01	Reward 3402.0
Episode 1860	Step 1504472	Time 25508.25	Epsilon 0.01	Reward 2752.0
Episode 1861	Step 1504782	Time 25513.07	Epsilon 0.01	Reward 2688.0
Episode 1862	Step 1505097	Time 25517.96	Epsilon 0.01	Reward 2806.0
Episode 1863	Step 1507297	Time 25555.13	Epsilon 0.01	Reward 2490.0
Episode 1864	Step 1507722	Time 25561.71	Epsilon 0.01	Reward 2667.0
Episode 1865	Step 1507999	Time 25565.98	Epsilon 0.01	Reward 2235.0
Episode 1866	Step 1508758	Time 25581.23	Epsilon 0.01	Reward 3202.0
Episode 1867	Step 1510945	Time 25618.24	Epsilon 0.01	Reward 2926.0
Episode 1868	Step 1511516	Time 25627.08	Epsilon 0.01	Reward 2958.0
Episode 1869	Step 1513690	Time 25663.62	Epsilon 0.01	Reward 2017.0
Episode 1870	Step 1517928	Time 25735.50	Epsilon 0.01	Reward 2812.0
Episode 1871	Step 1518562	Time 25745.22	Epsilon 0.01	Reward 2425.0
Episode 1872	Step 1518933	Time 25754.55	Epsilon 0.01	Reward 2379.0
Episode 1873	Step 1519132	Time 25757.67	Epsilon 0.01	Reward 1566.0
Episode 1874	Step 1519398	Time 25761.81	Epsilon 0.01	Reward 1964.0
Episode 1875	Step 1519838	Time 25768.62	Epsilon 0.01	Reward 2724.0
Episode 1876	Step 1520020	Time 25771.50	Epsilon 0.01	Reward 1456.0
Episode 1877	Step 1520813	Time 25788.52	Epsilon 0.01	Reward 4594.0
Episode 1878	Step 1521060	Time 25792.40	Epsilon 0.01	Reward 2536.0
Episode 1879	Step 1523335	Time 25830.30	Epsilon 0.01	Reward 2831.0
Episode 1880	Step 1523822	Time 25837.91	Epsilon 0.01	Reward 3686.0
Episode 1881	Step 1525905	Time 25873.43	Epsilon 0.01	Reward 736.0
Episode 1882	Step 1527992	Time 25908.56	Epsilon 0.01	Reward 2432.0
Episode 1883	Step 1528290	Time 25913.23	Epsilon 0.01	Reward 2575.0
Episode 1884	Step 1528611	Time 25918.20	Epsilon 0.01	Reward 2062.0
Episode 1885	Step 1529050	Time 25924.91	Epsilon 0.01	Reward 2423.0
Episode 1886	Step 1529603	Time 25937.09	Epsilon 0.01	Reward 3981.0
Episode 1887	Step 1529929	Time 25942.17	Epsilon 0.01	Reward 2570.0
Episode 1888	Step 1531325	Time 25966.89	Epsilon 0.01	Reward 2094.0
Episode 1889	Step 1533372	Time 25998.33	Epsilon 0.01	Reward 3049.0
Episode 1890	Step 1533617	Time 26005.76	Epsilon 0.01	Reward 2291.0
Episode 1891	Step 1533879	Time 26009.78	Epsilon 0.01	Reward 2343.0
Episode 1892	Step 1534202	Time 26014.85	Epsilon 0.01	Reward 2769.0
Episode 1893	Step 1534579	Time 26020.65	Epsilon 0.01	Reward 2937.0
Episode 1894	Step 1536819	Time 26058.35	Epsilon 0.01	Reward 2644.0
Episode 1895	Step 1537397	Time 26067.28	Epsilon 0.01	Reward 3331.0
Episode 1896	Step 1537798	Time 26077.03	Epsilon 0.01	Reward 3116.0
Episode 1897	Step 1538061	Time 26081.10	Epsilon 0.01	Reward 2574.0
Episode 1898	Step 1538485	Time 26087.58	Epsilon 0.01	Reward 3167.0
Episode 1899	Step 1539261	Time 26100.94	Epsilon 0.01	Reward 3124.0
Episode 1900	Step 1539561	Time 26105.51	Epsilon 0.01	Reward 2317.0
Episode 1901	Step 1539841	Time 26113.35	Epsilon 0.01	Reward 1904.0
Episode 1902	Step 1540179	Time 26118.58	Epsilon 0.01	Reward 3063.0
Episode 1903	Step 1540510	Time 26123.75	Epsilon 0.01	Reward 2654.0
Episode 1904	Step 1541138	Time 26133.38	Epsilon 0.01	Reward 3329.0
Episode 1905	Step 1543809	Time 26177.55	Epsilon 0.01	Reward 3379.0
Episode 1906	Step 1544213	Time 26187.53	Epsilon 0.01	Reward 3466.0
Episode 1907	Step 1544302	Time 26188.91	Epsilon 0.01	Reward 727.0
Episode 1908	Step 1544624	Time 26193.85	Epsilon 0.01	Reward 2321.0
Episode 1909	Step 1545364	Time 26205.18	Epsilon 0.01	Reward 2571.0
Episode 1910	Step 1545771	Time 26211.40	Epsilon 0.01	Reward 2465.0
Episode 1911	Step 1546135	Time 26220.70	Epsilon 0.01	Reward 2676.0
Episode 1912	Step 1546341	Time 26223.92	Epsilon 0.01	Reward 1291.0
Episode 1913	Step 1547176	Time 26236.82	Epsilon 0.01	Reward 3916.0
Episode 1914	Step 1547633	Time 26243.90	Epsilon 0.01	Reward 3566.0
Episode 1915	Step 1548135	Time 26251.58	Epsilon 0.01	Reward 2876.0
Episode 1916	Step 1548629	Time 26262.86	Epsilon 0.01	Reward 3127.0
Episode 1917	Step 1548906	Time 26267.14	Epsilon 0.01	Reward 2288.0
Episode 1918	Step 1549243	Time 26272.37	Epsilon 0.01	Reward 2690.0
Episode 1919	Step 1549621	Time 26278.30	Epsilon 0.01	Reward 2689.0
Episode 1920	Step 1549948	Time 26283.38	Epsilon 0.01	Reward 2703.0
Episode 1921	Step 1550299	Time 26292.33	Epsilon 0.01	Reward 3508.0
Episode 1922	Step 1550749	Time 26299.34	Epsilon 0.01	Reward 2888.0
Episode 1923	Step 1551134	Time 26305.26	Epsilon 0.01	Reward 2879.0
Episode 1924	Step 1551596	Time 26312.45	Epsilon 0.01	Reward 3090.0
Episode 1925	Step 1554112	Time 26354.93	Epsilon 0.01	Reward 2460.0
Episode 1926	Step 1555164	Time 26374.59	Epsilon 0.01	Reward 2970.0
Episode 1927	Step 1555527	Time 26380.18	Epsilon 0.01	Reward 3098.0
Episode 1928	Step 1555738	Time 26383.49	Epsilon 0.01	Reward 1781.0
Episode 1929	Step 1556040	Time 26388.21	Epsilon 0.01	Reward 1860.0
Episode 1930	Step 1556420	Time 26394.19	Epsilon 0.01	Reward 2851.0
Episode 1931	Step 1556752	Time 26402.66	Epsilon 0.01	Reward 2920.0
Episode 1932	Step 1557115	Time 26408.35	Epsilon 0.01	Reward 3135.0
Episode 1933	Step 1557404	Time 26412.91	Epsilon 0.01	Reward 2645.0
Episode 1934	Step 1557812	Time 26419.16	Epsilon 0.01	Reward 2264.0
Episode 1935	Step 1559748	Time 26452.33	Epsilon 0.01	Reward 3417.0
Episode 1936	Step 1560167	Time 26458.74	Epsilon 0.01	Reward 2527.0
Episode 1937	Step 1560630	Time 26465.93	Epsilon 0.01	Reward 2689.0
Episode 1938	Step 1562885	Time 26503.66	Epsilon 0.01	Reward 2278.0
Episode 1939	Step 1565148	Time 26545.49	Epsilon 0.01	Reward 3311.0
Episode 1940	Step 1565511	Time 26551.09	Epsilon 0.01	Reward 2692.0
Episode 1941	Step 1567740	Time 26588.82	Epsilon 0.01	Reward 2645.0
Episode 1942	Step 1569814	Time 26623.91	Epsilon 0.01	Reward 2695.0
Episode 1943	Step 1570742	Time 26639.51	Epsilon 0.01	Reward 3794.0
Episode 1944	Step 1571042	Time 26644.14	Epsilon 0.01	Reward 2460.0
Episode 1945	Step 1571403	Time 26653.31	Epsilon 0.01	Reward 3132.0
Episode 1946	Step 1573689	Time 26692.17	Epsilon 0.01	Reward 2957.0
Episode 1947	Step 1575864	Time 26728.76	Epsilon 0.01	Reward 2098.0
Episode 1948	Step 1576405	Time 26737.12	Epsilon 0.01	Reward 4329.0
Episode 1949	Step 1576679	Time 26741.37	Epsilon 0.01	Reward 2540.0
Episode 1950	Step 1577809	Time 26762.46	Epsilon 0.01	Reward 2245.0
Episode 1951	Step 1578976	Time 26780.51	Epsilon 0.01	Reward 3265.0
Episode 1952	Step 1579367	Time 26786.54	Epsilon 0.01	Reward 3364.0
Episode 1953	Step 1579646	Time 26790.86	Epsilon 0.01	Reward 2651.0
Episode 1954	Step 1579984	Time 26799.65	Epsilon 0.01	Reward 1435.0
Episode 1955	Step 1581318	Time 26821.20	Epsilon 0.01	Reward 4012.0
Episode 1956	Step 1581720	Time 26827.47	Epsilon 0.01	Reward 3268.0
Episode 1957	Step 1582384	Time 26841.37	Epsilon 0.01	Reward 2196.0
Episode 1958	Step 1582737	Time 26846.87	Epsilon 0.01	Reward 3242.0
Episode 1959	Step 1583028	Time 26851.37	Epsilon 0.01	Reward 2094.0
Episode 1960	Step 1583522	Time 26858.93	Epsilon 0.01	Reward 2878.0
Episode 1961	Step 1583739	Time 26862.27	Epsilon 0.01	Reward 1908.0
Episode 1962	Step 1584049	Time 26870.67	Epsilon 0.01	Reward 2984.0
Episode 1963	Step 1586730	Time 26915.98	Epsilon 0.01	Reward 4306.0
Episode 1964	Step 1588983	Time 26954.31	Epsilon 0.01	Reward 2123.0
Episode 1965	Step 1589385	Time 26960.63	Epsilon 0.01	Reward 2287.0
Episode 1966	Step 1589725	Time 26965.98	Epsilon 0.01	Reward 3201.0
Episode 1967	Step 1590194	Time 26973.27	Epsilon 0.01	Reward 3533.0
Episode 1968	Step 1590481	Time 26981.05	Epsilon 0.01	Reward 2524.0
Episode 1969	Step 1590985	Time 26988.89	Epsilon 0.01	Reward 2448.0
Episode 1970	Step 1593787	Time 27035.76	Epsilon 0.01	Reward 2250.0
Episode 1971	Step 1594225	Time 27042.50	Epsilon 0.01	Reward 2695.0
Episode 1972	Step 1595448	Time 27064.59	Epsilon 0.01	Reward 4166.0
Episode 1973	Step 1595931	Time 27071.95	Epsilon 0.01	Reward 3343.0
Episode 1974	Step 1598013	Time 27107.33	Epsilon 0.01	Reward 2252.0
Episode 1975	Step 1598825	Time 27123.36	Epsilon 0.01	Reward 3383.0
Episode 1976	Step 1599172	Time 27128.66	Epsilon 0.01	Reward 3146.0
Episode 1977	Step 1599448	Time 27132.92	Epsilon 0.01	Reward 2320.0
Episode 1978	Step 1599753	Time 27137.64	Epsilon 0.01	Reward 2427.0
Episode 1979	Step 1600388	Time 27147.36	Epsilon 0.01	Reward 2017.0
Episode 1980	Step 1600690	Time 27151.95	Epsilon 0.01	Reward 2618.0
Episode 1981	Step 1603653	Time 27205.38	Epsilon 0.01	Reward 3313.0
Episode 1982	Step 1604218	Time 27214.08	Epsilon 0.01	Reward 2695.0
Episode 1983	Step 1604517	Time 27218.75	Epsilon 0.01	Reward 2101.0
Episode 1984	Step 1605131	Time 27231.79	Epsilon 0.01	Reward 3427.0
Episode 1985	Step 1606012	Time 27245.38	Epsilon 0.01	Reward 1881.0
Episode 1986	Step 1606341	Time 27250.47	Epsilon 0.01	Reward 2684.0
Episode 1987	Step 1606602	Time 27254.53	Epsilon 0.01	Reward 2200.0
Episode 1988	Step 1606892	Time 27259.06	Epsilon 0.01	Reward 2839.0
Episode 1989	Step 1607127	Time 27266.44	Epsilon 0.01	Reward 1650.0
Episode 1990	Step 1607497	Time 27272.23	Epsilon 0.01	Reward 2731.0
